id,name,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id
4137,James Conner,233,Active,nfl,['RB'],Pittsburgh,4137,,11691,True,RB,6,Conner,73,,,,,McDowell (PA),ARI,28a084c0-14df-499f-bd1f-b975603626b7,30218,8,18983,#jamesconner-NFL-ARI-6,conner,James,,3045147,1995-05-05,james,1748538622757,00-0033553,,,jamesconner,RB,,1,,742390
4138,Cameron Sutton,188,Active,nfl,['DB'],Tennessee,4138,,12031,True,CB,20,Sutton,71,,,,,Jonesboro (GA),,d8fc7bb7-333c-4caf-9512-893c334f56ef,30207,8,18984,#cameronsutton-NFL-FA-20,sutton,Cameron,,3044724,1995-02-27,cameron,1737566423140,00-0033930,,,cameronsutton,,12290,,,
4139,Amara Darboh,219,Active,nfl,['WR'],Michigan,4139,,11852,True,WR,17,Darboh,74,,,,,Dowling Catholic (IA),,91aac0f7-60ed-4333-8aee-15bd56764464,30219,5,18985,#amaradarboh-NFL-FA-17,darboh,Amara,,2977629,1994-02-01,amara,1628273443428,00-0033937,,,amaradarboh,,,,,696125
4140,Shaq Griffin,202,Active,nfl,['DB'],UCF,4140,,12015,True,CB,1,Griffin,72,,,,,Lakewood (FL),,dd7640e6-d81d-4605-b900-451bf40e5bd6,30203,8,18986,#shaqgriffin-NFL-FA-1,griffin,Shaq,,3054026,1995-07-20,shaq,1749713451151,00-0033926,,,shaqgriffin,,12321,,,
4141,Delano Hill,216,Active,nfl,['DB'],Michigan,4141,,11992,True,DB,40,Hill,73,,,,,Cass Tech (MI),,d5fde14a-1f7e-4db7-ad67-e6ea1cd415e2,30208,5,18987,#delanohill-NFL-FA-40,hill,Delano,,3045214,1995-11-26,delano,1628718323366,00-0033931,,,delanohill,,,,,
4142,Nazair Jones,292,Inactive,nfl,['DL'],North Carolina,4142,,11923,False,DT,0,Jones,77,,,,,Roanoke Rapids (NC),,ddc66539-5847-4c01-9283-595bde0ff97a,30215,5,18988,#nazairjones-NFL-FA-0,jones,Nazair,,3039721,1994-12-13,nazair,1626555950988,00-0033934,,,nazairjones,,,,,
4143,Kendell Beckwith,243,Inactive,nfl,['LB'],Louisiana State,4143,,11958,False,ILB,0,Beckwith,74,,,,,East Feliciana (LA),,4123860b-90a2-425e-ba0b-051aad7c327e,30220,5,18989,#kendellbeckwith-NFL-FA-0,beckwith,Kendell,,3042733,1994-12-02,kendell,1595993406182,00-0033938,,,kendellbeckwith,,12329,,,727743
4144,Jonnu Smith,248,Active,nfl,['TE'],Florida International,4144,,11807,True,TE,9,Smith,75,,,,,West Port (FL),MIA,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,30213,8,18990,#jonnusmith-NFL-MIA-9,smith,Jonnu,,3054212,1995-08-22,jonnu,1750090218183,00-0033858,,,jonnusmith,TE,12344,1,,743749
4145,Vince Biegel,246,Inactive,nfl,['LB'],Wisconsin,4145,,11959,True,LB,47,Biegel,75,,,,,Lincoln (WI),,28b0d2fd-18d0-442e-a9ec-70b2f8065ff2,30221,6,18991,#vincebiegel-NFL-FA-47,biegel,Vince,,2977798,1993-07-02,vince,1692655509367,00-0033939,,,vincebiegel,,12261,,,
4146,Dede Westbrook,178,Active,nfl,['WR'],Oklahoma,4146,,11808,True,WR,80,Westbrook,72,,,,,C. H. Yoe (TX),,046c51bc-319e-4fbb-9cf3-f6ab808b8edf,30223,5,18992,#dedewestbrook-NFL-FA-80,westbrook,Dede,,3892889,1993-11-21,dede,1670963420148,00-0033839,,,dedewestbrook,,12331,,,865950
4147,Samaje Perine,240,Active,nfl,['RB'],Oklahoma,4147,,11698,True,RB,34,Perine,71,,,,,Hendrickson (TX),CIN,e601812f-ce24-4e99-bee0-e33c1e9014e4,30227,8,18993,#samajeperine-NFL-CIN-34,perine,Samaje,,3116389,1995-09-16,samaje,1746128140062,00-0033526,,,samajeperine,RB,12255,3,,820734
4148,Carl Lawson,260,Active,nfl,['DL'],Auburn,4148,,11926,True,DE,55,Lawson,74,,,,,Milton (GA),,e75ed538-1888-4864-bd1d-e703d1ce4b5b,30229,8,18994,#carllawson-NFL-FA-55,lawson,Carl,,3051911,1995-06-29,carl,1736309414203,00-0033463,,,carllawson,,12240,,,
4149,Jamaal Williams,224,Active,nfl,['RB'],BYU,4149,,11777,True,RB,21,Williams,72,,,,,Summit (CA),,122e131c-b08c-4b10-901d-481a20aeffb8,30247,8,18995,#jamaalwilliams-NFL-FA-21,williams,Jamaal,,2980453,1995-04-03,jamaal,1741126839278,00-0033948,,,jamaalwilliams,,12298,,,695311
4150,Wayne Gallman,210,Active,nfl,['RB'],Clemson,4150,,11761,True,RB,29,Gallman,72,,,,,Grayson (GA),,567fe739-5425-4d78-896c-f1486813910d,30253,6,18996,#waynegallman-NFL-FA-29,gallman,Wayne,,3045127,1994-10-01,wayne,1672157403655,00-0033950,,,waynegallman,,12309,,,733744
4151,Jake Butt,250,Injured Reserve,nfl,['TE'],Michigan,4151,,11888,True,TE,0,Butt,78,,,,,Pickerington North (OH),,6d49d4d1-a254-48de-9f6f-eeecac82ad88,30258,5,18997,#jakebutt-NFL-FA-0,butt,Jake,,3045225,1995-07-11,jake,1627528547561,00-0033564,,,jakebutt,,12254,,,728230
4152,Marlon Mack,210,Active,nfl,['RB'],South Florida,4152,,11765,True,RB,32,Mack,71,Questionable,Achilles,Surgery,,Booker (FL),,413f7971-4d5b-496d-a11b-f623e9bc3b7c,30256,7,18998,#marlonmack-NFL-FA-32,mack,Marlon,,3139605,1996-03-07,marlon,1691619017047,00-0033951,,,marlonmack,,12308,,,840760
4153,Jordan Leggett,258,Inactive,nfl,['TE'],Clemson,4153,,11893,True,TE,81,Leggett,77,,,,,Navarre (FL),,bea00842-e4db-4955-857a-ea8d4a0e215b,30263,5,18999,#jordanleggett-NFL-FA-81,leggett,Jordan,,3045118,1995-01-31,jordan,1612323960376,00-0033953,,,jordanleggett,,12307,,,733735
4154,Dorian Johnson,305,Inactive,nfl,['OL'],Pittsburgh,4154,,12200,False,G,0,Johnson,77,,,,,Belle Vernon Area (PA),,3671d5fb-6f0b-4582-8007-0265a66cf2c1,30228,5,19000,#dorianjohnson-NFL-FA-0,johnson,Dorian,,3045153,1994-10-21,dorian,1566409809096,00-0033942,,,dorianjohnson,,,,,
4155,Sean Harlow,284,Inactive,nfl,"['OG', 'OL']",Oregon State,4155,,11796,True,OL,64,Harlow,76,Questionable,Undisclosed,,,San Clemente (CA),,f4f08533-c692-4aba-84fe-fc21101c7bda,30249,7,19001,#seanharlow-NFL-FA-64,harlow,Sean,,3045286,1995-03-28,sean,1724982906475,00-0033511,,,seanharlow,,,,,
4156,Nico Siragusa,320,Inactive,nfl,['OL'],San Diego State,4156,,11819,False,G,71,Siragusa,76,,,,,Mater Dei,,6b01960b-1a92-4aec-a262-db57ca85c22b,30235,5,19002,#nicosiragusa-NFL-FA-71,siragusa,Nico,,2976113,1994-05-10,nico,1564689019665,00-0033287,,,nicosiragusa,,12279,,,
4157,Tarik Cohen,181,Active,nfl,['RB'],North Carolina A&T,4157,,11758,True,RB,31,Cohen,66,,,,,Bunn (NC),,a8342d20-9901-49a6-bc45-79f192418188,30232,7,19003,#tarikcohen-NFL-FA-31,cohen,Tarik,,3066158,1995-07-26,tarik,1722537349744,00-0033556,,,tarikcohen,,12322,,,756928
4158,Eddie Jackson,202,Active,nfl,['DB'],Alabama,4158,,11993,True,DB,49,Jackson,72,,,,,Boyd Anderson (FL),,f4c59ced-4d11-4314-a761-ec0883edd3c1,30225,8,19004,#eddiejackson-NFL-FA-49,jackson,Eddie,,3054847,1993-12-10,eddie,1736546446145,00-0033784,,,eddiejackson,,12297,,,
4159,Ryan Glasgow,302,Injured Reserve,nfl,['DL'],Michigan,4159,,11915,True,DT,0,Glasgow,75,,,,,Marmion Academy (IL),,40d6eeb6-cd53-474d-97f4-a00fed5b4d64,30251,5,19005,#ryanglasgow-NFL-FA-0,glasgow,Ryan,,2977635,1993-09-30,ryan,1628554203657,00-0033786,,,ryanglasgow,,,,,
4160,Josh Malone,208,Active,nfl,['WR'],Tennessee,4160,,11697,True,WR,80,Malone,74,,,,,Station Camp (TN),,c5a8b02c-d380-4f22-a690-b335001de8b7,30241,5,19006,#joshmalone-NFL-FA-80,malone,Josh,,3115330,1996-03-21,josh,1669758353644,00-0033859,,,joshmalone,,,,,820522
4161,Howard Wilson,184,Active,nfl,['DB'],Houston,4161,,12036,True,CB,24,Wilson,72,,,,,Desoto (TX),,d461a676-a2f4-4e26-b851-60af14b00ca7,30239,5,19007,#howardwilson-NFL-FA-24,wilson,Howard,,3126176,1995-10-30,howard,1554151217834,00-0033558,,,howardwilson,,12353,,,831228
4162,Ryan Switzer,185,Active,nfl,['WR'],North Carolina,4162,,11879,True,WR,0,Switzer,68,,,,,George Washington (WV),,6259f62d-e16f-4369-a3be-ca02f79f3026,30246,5,19008,#ryanswitzer-NFL-FA-0,switzer,Ryan,,3039725,1994-11-04,ryan,1658166640601,00-0033562,,,ryanswitzer,,12288,,,728168
4163,Jalen Reeves-Maybin,226,Active,nfl,['LB'],Tennessee,4163,,11980,True,LB,42,Reeves-Maybin,73,,,,,Northeast (TN),,61e1881b-a33e-4d33-b518-017145d5fc03,30237,8,19009,#jalenreevesmaybin-NFL-FA-42,reevesmaybin,Jalen,,3044729,1995-01-31,jalen,1740721256938,00-0033557,,,jalenreevesmaybin,,,,,
4164,Michael Roberts,265,Inactive,nfl,['TE'],Toledo,4164,,11896,False,TE,89,Roberts,77,,,,,Benedictine (OH),,bb9f0c5a-cbc2-43bb-9aa5-77cdc7e77bb6,30240,5,19010,#michaelroberts-NFL-FA-89,roberts,Michael,,3059945,1994-05-07,michael,1595893529525,00-0033559,,,michaelroberts,,12354,,,749874
4165,Julien Davenport,315,Active,nfl,"['OL', 'OT']",Bucknell,4165,,11787,True,T,79,Davenport,79,,,,,Paulsboro (NJ),,473a6858-7c99-4521-982b-fcbaacc00b74,30243,7,19011,#juliendavenport-NFL-FA-79,davenport,Julien,,3047614,1995-01-09,julien,1692134118172,00-0033560,,,juliendavenport,,12324,,,
4166,Carlos Watkins,305,Active,nfl,['DL'],Clemson,4166,,11951,True,DE,96,Watkins,75,,,,,Chase (NC),TEN,1df2f078-18d8-4bb4-9d6a-9ba4bcb126bf,30255,8,19012,#carloswatkins-NFL-TEN-96,watkins,Carlos,,2977681,1993-12-05,carlos,1747237231768,00-0033563,,,carloswatkins,LDE,,3,,
4167,Zach Banner,358,Active,nfl,"['OL', 'OT']",USC,4167,,11756,True,T,72,Banner,80,,,,,Lakes (WA),PIT,d088fb7a-694a-4286-a51d-4a13ec398088,30250,5,19013,#zachbanner-NFL-PIT-72,banner,Zach,,2971616,1993-12-25,zach,1683299416498,00-0033785,,,zachbanner,,,,,
4168,Grover Stewart,314,Active,nfl,['DL'],Albany State,4168,,12202,True,DT,90,Stewart,76,,,,,Mitchell County (GA),IND,fae57441-a198-4674-8a37-401b64d17961,30257,8,19014,#groverstewart-NFL-IND-90,stewart,Grover,,4058825,1993-10-20,grover,1737144033034,00-0033952,,,groverstewart,LDT,,1,,
4169,Jehu Chesson,203,Inactive,nfl,['WR'],Michigan,4169,,11850,True,WR,16,Chesson,74,,,,,Ladue Horton Watkins (MO),,3d655ae8-d510-47d4-b5ab-936cd6a492f1,30252,5,19015,#jehuchesson-NFL-FA-16,chesson,Jehu,,2977631,1993-12-29,jehu,1599341157695,00-0033464,,,jehuchesson,,,,,696122
4170,Samson Ebukam,245,Active,nfl,"['DL', 'LB']",Eastern Washington,4170,,12201,True,DE,52,Ebukam,75,Questionable,Achilles,Surgery,,David Douglas (OR),IND,1d05c82f-81cd-4fad-84f5-8be990c5258d,30238,8,19016,#samsonebukam-NFL-IND-52,ebukam,Samson,,3045527,1995-05-09,samson,1746717623057,00-0033945,,,samsonebukam,DL,,,,
4171,Josh Reynolds,192,Active,nfl,['WR'],Texas A&M,4171,,11871,True,WR,83,Reynolds,75,,,,,Jay (TX),NYJ,682eda79-0026-4ad8-8f45-a61ce42cb908,30230,8,19017,#joshreynolds-NFL-NYJ-83,reynolds,Josh,,3115306,1995-02-16,josh,1749922505162,00-0033943,,,joshreynolds,RWR,12253,3,,822367
4172,Ben Gedeon,244,Inactive,nfl,['LB'],Michigan,4172,,11972,True,LB,42,Gedeon,74,,,,,Hudson (OH),,1cf282eb-ab14-4d2d-8a0d-702ddd83cfcc,30233,5,19018,#bengedeon-NFL-FA-42,gedeon,Ben,,3045212,1994-10-16,ben,1605056761849,00-0033944,,,bengedeon,,,,,
4173,Jaleel Johnson,316,Active,nfl,['DL'],Iowa,4173,,11921,True,DT,94,Johnson,75,,,,,Montini Catholic (IL),,016a6d56-0b72-490e-8dae-41b5d3d2db63,30222,7,19019,#jaleeljohnson-NFL-FA-94,johnson,Jaleel,,2979523,1994-07-12,jaleel,1742255103703,00-0033940,,,jaleeljohnson,,,,,
4174,Deatrich Wise,271,Active,nfl,['DL'],Arkansas,4174,,11954,True,DE,91,Wise,77,,,,,Hebron (TX),WAS,2516f9e7-9927-409d-adbe-b32d680ae71d,30244,8,19020,#deatrichwise-NFL-WAS-91,wise,Deatrich,,2980080,1994-07-26,deatrich,1741844118612,00-0033947,,,deatrichwise,LDE,,3,,
4175,Chad Hansen,202,Active,nfl,['WR'],California,4175,,11702,True,WR,83,Hansen,73,,,,,Moorpark (CA),,6335a39b-9cb4-4703-bed9-1835b9fc4791,30254,5,19021,#chadhansen-NFL-FA-83,hansen,Chad,,3066074,1995-01-18,chad,1652710539836,00-0033840,,,chadhansen,,,,,788345
4176,David Sharpe,343,Active,nfl,"['OL', 'OT']",Florida,4176,,11818,True,T,70,Sharpe,78,,,,,Duncan Fletcher (FL),,94710841-1b2e-4309-82ff-d7a00b4293e8,30242,8,19022,#davidsharpe-NFL-FA-70,sharpe,David,,3121656,1995-10-21,david,1724820960956,00-0033946,,,davidsharpe,,,,,
4177,Mack Hollins,221,Active,nfl,['WR'],North Carolina,4177,,11861,True,WR,13,Hollins,76,,,,,Thomas Sprigg Wootton (MD),NE,93cb5790-1012-4c42-bccb-5748c27ba7d6,30231,8,19023,#mackhollins-NFL-NE-13,hollins,Mack,,2991662,1993-09-16,mack,1741651858747,00-0033555,,,mackhollins,RWR,12349,5,,702808
4178,Donnel Pumphrey,176,Inactive,nfl,['RB'],San Diego State,4178,,11769,False,RB,35,Pumphrey,69,,,,,Canyon Springs (NV),,d9aecfba-a416-4d99-b26a-dfe78f876b73,30245,5,19024,#donnelpumphrey-NFL-FA-35,pumphrey,Donnel,,3047519,1994-12-06,donnel,1567352736808,00-0033561,,,donnelpumphrey,,12358,,,746291
4179,Joshua Dobbs,220,Active,nfl,['QB'],Tennessee,4179,,11834,True,QB,11,Dobbs,75,,,,,Alpharetta (GA),NE,15bedebc-839e-450a-86f6-1f5ad1f4f820,30248,8,19025,#joshuadobbs-NFL-NE-11,dobbs,Joshua,,3044720,1995-01-26,joshua,1741670760857,00-0033949,,,joshuadobbs,QB,12335,2,,741262
4180,Rayshawn Jenkins,220,Active,nfl,['DB'],Miami (FL),4180,,11994,True,DB,28,Jenkins,73,,,,,Admiral Farragut Academy (FL),CLE,18f174c9-a956-4c14-bd23-9e799fef6dc7,30226,8,19026,#rayshawnjenkins-NFL-CLE-28,jenkins,Rayshawn,,2969961,1994-01-25,rayshawn,1747162251674,00-0033941,,,rayshawnjenkins,SS,,2,,
4181,Tedric Thompson,204,Active,nfl,['DB'],Colorado,4181,,12004,True,DB,37,Thompson,72,,,,,Valencia (CA),CLE,5af719d9-4a47-4a93-a522-a5060fd0df79,30224,5,19027,#tedricthompson-NFL-CLE-37,thompson,Tedric,,3052125,1995-01-20,tedric,1641343229303,00-0033554,,,tedricthompson,,,,,
4182,Montae Nicholson,212,Active,nfl,['DB'],Michigan State,4182,,12003,True,SS,35,Nicholson,74,,,,,Gateway (PA),,5455b3f0-9ee0-41cb-9409-13303f5e6c8b,30236,5,19028,#montaenicholson-NFL-FA-35,nicholson,Montae,,3134683,1995-12-04,montae,1584994232614,00-0033527,,,montaenicholson,,12351,,,
4183,Nathan Peterman,220,Active,nfl,['QB'],Pittsburgh,4183,,11840,True,QB,4,Peterman,74,,,,,Bartram Trail (FL),,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,30284,8,19029,#nathanpeterman-NFL-FA-4,peterman,Nathan,,2972236,1994-05-04,nathan,1725412557476,00-0033958,,,nathanpeterman,,12220,,,650974
4184,Bucky Hodges,245,Active,nfl,['TE'],Virginia Tech,4184,,11694,True,TE,0,Hodges,78,,,,,Virginia Beach Salem (VA),,aad59ab5-1450-465d-96a6-fb10a9fca368,30314,5,19030,#buckyhodges-NFL-FA-0,hodges,Bucky,,3045466,1995-08-08,bucky,1573600255184,00-0033966,,,buckyhodges,,12275,,,742420
4185,Will Holden,312,Inactive,nfl,"['OL', 'OT']",Vanderbilt,4185,,11797,True,T,69,Holden,79,Questionable,Calf,,,Clay (FL),,8255ee3e-cd6d-445a-8f45-7ac60fa3e794,30270,5,19031,#willholden-NFL-FA-69,holden,Will,,2972351,1993-09-14,will,1670042426727,00-0033788,,,willholden,,,,,
4186,T.J. Logan,195,Active,nfl,['RB'],North Carolina,4186,,11764,True,RB,0,Logan,71,,,,,Northern Guilford (NC),,987fb8b2-98ba-4a01-bd84-d962dcdcd053,30292,5,19032,#tjlogan-NFL-FA-0,logan,T.J.,,3039723,1994-09-03,tj,1634592058918,00-0033789,,,tjlogan,,,,,728165
4187,Brian Hill,216,Active,nfl,['RB'],Wyoming,4187,,11719,True,RB,36,Hill,73,,,,,Belleville West (IL),,26873576-2bbd-4622-bc3e-ec847577855b,30269,6,19033,#brianhill-NFL-FA-36,hill,Brian,,3125403,1995-11-09,brian,1693851654132,00-0033567,,,brianhill,,12370,,,823872
4188,Damontae Kazee,174,Active,nfl,['DB'],San Diego State,4188,,12019,True,DB,23,Kazee,71,,,,,Cajon (CA),CLE,f9c86838-11e5-4582-a03e-c15e02b2013c,30262,8,19034,#damontaekazee-NFL-CLE-23,kazee,Damontae,,2976099,1993-06-05,damontae,1747162251684,00-0033512,,,damontaekazee,SS,,3,,
4189,Eric Saubert,253,Active,nfl,['TE'],Drake,4189,,11897,True,TE,81,Saubert,77,,,,,Hoffman Estates (IL),SEA,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,30287,8,19035,#ericsaubert-NFL-SEA-81,saubert,Eric,,2975863,1994-05-09,eric,1743271256754,00-0033576,,,ericsaubert,TE,,5,,694931
4190,Jermaine Eluemunor,338,Active,nfl,['OL'],Texas A&M,4190,,11792,True,OL,72,Eluemunor,76,,,,,Morris Knolls (NJ),NYG,df94ce97-af26-4f12-be2d-14779270e670,30272,8,19036,#jermaineeluemunor-NFL-NYG-72,eluemunor,Jermaine,,3115303,1994-12-13,jermaine,1734135943564,00-0033290,,,jermaineeluemunor,OL,12372,,,
4191,Matt Milano,223,Active,nfl,['LB'],Boston College,4191,,11978,True,LB,58,Milano,72,,,,,Dr. Phillips (FL),BUF,825fe252-36b9-48d9-a845-29114c5aae8a,30276,8,19037,#mattmilano-NFL-BUF-58,milano,Matt,,3046287,1994-07-28,matt,1742327426963,00-0033571,,,mattmilano,LOLB,12375,1,,
4192,Corn Elder,185,Active,nfl,['DB'],Miami (FL),4192,,12014,True,CB,26,Elder,70,,,,,The Ensworth School (TN),,fde0f790-29a9-4212-a357-17657055c1db,30265,6,19038,#cornelder-NFL-FA-26,elder,Corn,,3051929,1994-10-09,corn,1692062713495,00-0033289,,,cornelder,,,,,739800
4193,Jordan Morgan,311,Active,nfl,['OL'],Kutztown,4193,,17721,True,G,66,Morgan,76,Questionable,Shoulder,,,Parkway Northwest (PA),,8f738734-fb58-412f-a549-27295e3183b6,30260,5,19039,#jordanmorgan-NFL-FA-66,morgan,Jordan,,4081809,1994-05-13,jordan,1734655556048,00-0033565,,,jordanmorgan,,,,,
4194,J.J. Dielman,309,Inactive,nfl,['OL'],Utah,4194,,11789,False,G,64,Dielman,77,,,,,Desert Vista (AZ),,a8a5db13-5676-4194-8e2c-c75778366a3b,30289,5,19040,#jjdielman-NFL-FA-64,dielman,J.J.,,2971635,1993-12-16,jj,1564443618998,00-0033959,,,jjdielman,,12383,,,
4195,Jake Elliott,167,Active,nfl,['K'],Memphis,4195,,12203,True,K,4,Elliott,69,,,,,Lyons Township (IL),PHI,059e5bb7-1842-4558-9aaf-77c352a21216,30266,8,19041,#jakeelliott-NFL-PHI-4,elliott,Jake,,3050478,1995-01-21,jake,1739166303353,00-0033787,,,jakeelliott,K,12367,1,,746154
4196,Roderick Johnson,301,Active,nfl,"['OL', 'OT']",Florida State,4196,,11800,True,T,66,Johnson,79,Questionable,Undisclosed,,,Hazelwood Central (MO),,fa7465d1-4d84-452f-97c4-cdc14c607a34,30273,7,19042,#roderickjohnson-NFL-FA-66,johnson,Roderick,,3122923,1995-11-28,roderick,1693092614932,00-0033569,,,roderickjohnson,,,,,
4197,Isaiah McKenzie,173,Active,nfl,['WR'],Georgia,4197,,11866,True,WR,3,McKenzie,67,,,,,American Heritage (FL),,6130be96-edf3-4361-b666-860c4ec46e7d,30285,8,19043,#isaiahmckenzie-NFL-FA-3,mckenzie,Isaiah,,3128724,1995-04-09,isaiah,1734502231070,00-0033466,,,isaiahmckenzie,,12380,,,823040
4198,Jamal Agnew,190,Active,nfl,['WR'],San Diego,4198,,12205,True,WR,14,Agnew,70,,,,,Point Loma (CA),ATL,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,8,19044,#jamalagnew-NFL-ATL-14,agnew,Jamal,,3061612,1995-04-03,jamal,1742656542176,00-0033572,,,jamalagnew,SWR,,8,,
4199,Aaron Jones,208,Active,nfl,['RB'],UTEP,4199,,11763,True,RB,33,Jones,70,,,,,Burges (TX),MIN,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295,8,19045,#aaronjones-NFL-MIN-33,jones,Aaron,,3042519,1994-12-02,aaron,1744043728560,00-0033293,,,aaronjones,RB,12388,1,,741314
4200,DeAngelo Yancey,220,Active,nfl,['WR'],Purdue,4200,,12206,True,WR,18,Yancey,73,,,,,Mays (GA),,591ce770-7ca3-49e0-965f-5a69a55f2c07,30288,5,19046,#deangeloyancey-NFL-FA-18,yancey,DeAngelo,,3052470,1994-11-18,deangelo,1567220158216,00-0033291,,,deangeloyancey,,12382,,,749082
4201,Treston Decoud,206,Inactive,nfl,['DB'],Oregon State,4201,,12012,False,CB,34,Decoud,74,,,,,Lakeshore (LA),,ae269fa8-85d9-4d95-b0e2-6d0451dd9425,30282,5,19047,#trestondecoud-NFL-FA-34,decoud,Treston,,2985844,1993-08-01,treston,1541795417630,00-0033575,,,trestondecoud,,,,,702498
4202,Nate Hairston,185,Active,nfl,['DB'],Temple,4202,,12016,True,CB,27,Hairston,72,,,,,Governor Thomas Jefferson (MD),,aaa9228d-7399-4b53-a2e7-259438bd2959,30271,6,19048,#natehairston-NFL-FA-27,hairston,Nate,,2976259,1994-06-30,nate,1673438723629,00-0033568,,,natehairston,,,,,692372
4203,Anthony Walker,235,Active,nfl,['LB'],Northwestern,4203,,11983,True,LB,3,Walker,73,,,,,Monsignor Edward Pace (FL),TB,14b52c32-e9f6-4b64-aa22-1d96bb20cf84,30274,8,19049,#anthonywalker-NFL-TB-3,walker,Anthony,,3045251,1995-08-08,anthony,1741887029226,00-0033570,,,anthonywalker,RILB,,1,,
4204,Blair Brown,238,Inactive,nfl,['LB'],Ohio,4204,,11962,False,OLB,0,Brown,72,,,,,Rancho Verde (CA),,900c4073-411b-4ef0-9188-fc4188ffe588,30261,5,19050,#blairbrown-NFL-FA-0,brown,Blair,,2980639,1994-05-27,blair,1602525026773,00-0033841,,,blairbrown,,,,,
4205,Ukeme Eligwe,239,Inactive,nfl,['LB'],Georgia Southern,4205,,12207,True,LB,54,Eligwe,74,,,,,Stone Mountain (GA),,d8f5b9b5-4cbf-4817-969f-99e638313383,30296,5,19051,#ukemeeligwe-NFL-FA-54,eligwe,Ukeme,,2969922,1994-04-27,ukeme,1614652807100,00-0033468,,,ukemeeligwe,,,,,691517
4206,Isaac Asiata,341,Inactive,nfl,['OL'],Utah,4206,,11753,False,G,72,Asiata,75,,,,,Spanish Fork (UT),,60121cb4-ba9b-4f3d-9add-7d55890e4795,30277,5,19052,#isaacasiata-NFL-FA-72,asiata,Isaac,,2575978,1992-12-29,isaac,1564531808313,00-0033465,,,isaacasiata,,,,,
4207,Davon Godchaux,330,Active,nfl,['DL'],LSU,4207,,11916,True,DT,92,Godchaux,75,,,,,Plaquemine (LA),NO,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,30291,8,19053,#davongodchaux-NFL-NO-92,godchaux,Davon,,3115383,1994-11-11,davon,1741626306123,00-0033860,,,davongodchaux,LDT,,1,,
4208,Rodney Adams,189,Active,nfl,['WR'],South Florida,4208,,11844,True,WR,13,Adams,73,,,,,Lakewood (FL),,dc8a06c8-538a-4408-8a2b-1d9bfafb8a3c,30283,5,19054,#rodneyadams-NFL-FA-13,adams,Rodney,,3059918,1994-09-15,rodney,1678490140608,00-0033957,,,rodneyadams,,,,,746602
4209,Danny Isidora,306,Active,nfl,"['OG', 'OL']",Miami (FL),4209,,11798,True,OL,66,Isidora,75,,,,,Cypress Bay (FL),,e805571c-fc68-438c-b8db-2d1286d99182,30293,6,19055,#dannyisidora-NFL-FA-66,isidora,Danny,,2969959,1994-06-05,danny,1669162254133,00-0033960,,,dannyisidora,,,,,
4210,Avery Moss,271,Active,nfl,"['DL', 'LB']",Youngstown State,4210,,11929,True,DE,0,Moss,75,,,,,Corona del Sol (AZ),,48dede0f-2441-4549-8892-9d37c79321a1,30280,5,19056,#averymoss-NFL-FA-0,moss,Avery,,2974324,1994-09-16,avery,1599010534277,00-0033574,,,averymoss,,,,,
4211,Dylan Donahue,248,Inactive,nfl,['LB'],West Georgia,4211,,11912,False,OLB,49,Donahue,75,,,,,Billings West (MT),,139d8533-cbd7-4a41-9567-f1ce1c641311,30294,5,19057,#dylandonahue-NFL-FA-49,donahue,Dylan,,2584628,1992-08-20,dylan,1544580937621,00-0033961,,,dylandonahue,,,,,
4212,Marquel Lee,235,Active,nfl,['LB'],Wake Forest,4212,,11975,True,LB,52,Lee,75,,,,,Westlake (MD),,99e9c388-c562-40d4-b225-e99c57cb55ba,30281,5,19058,#marquellee-NFL-FA-52,lee,Marquel,,3039776,1995-10-21,marquel,1647619224405,00-0033956,,,marquellee,,,,,
4213,Nate Gerry,218,Active,nfl,['LB'],Nebraska,4213,,11990,True,LB,50,Gerry,74,,,,,Washington (SD),,8a6672c9-79b9-4c49-9d7c-0061a1141a7c,30297,6,19059,#nategerry-NFL-FA-50,gerry,Nate,,3040475,1995-02-23,nate,1677708328962,00-0033577,,,nategerry,,12391,,,
4214,Shelton Gibson,191,Active,nfl,['WR'],West Virginia,4214,,11721,True,WR,84,Gibson,71,,,,,Cleveland Heights (OH),,c58e6a2c-2206-4d42-b368-fe6f0ecb1262,30279,5,19060,#sheltongibson-NFL-FA-84,gibson,Shelton,,3042417,1994-03-20,shelton,1607991918645,00-0033573,,,sheltongibson,,,,,739691
